match_id,team,outcome,wide_progression_share,build_up_share
3775608,West Ham United LFC,Loss,0.5848214285714286,0.6318638824439289
3775617,Brighton & Hove Albion WFC,Win,0.46710526315789475,0.57001414427157
3775617,Manchester United,Loss,0.502283105022831,0.6286689419795222
3775633,Aston Villa,Win,0.524390243902439,0.4283746556473829
3775633,Tottenham Hotspur Women,Loss,0.5945017182130584,0.5884749708963911
3775640,Manchester United,Loss,0.502262443438914,0.5647359454855196
3775640,Reading WFC,Win,0.42780748663101603,0.5630630630630631
3775653,Birmingham City WFC,Loss,0.6068965517241379,0.3800738007380074
3775653,Everton LFC,Win,0.5201465201465202,0.49319066147859925
3788753,Finland,Loss,0.4358974358974359,0.5224006762468301
3788753,Russia,Win,0.5645756457564576,0.679384965831435
3788759,England,Draw,0.5128205128205128,0.6133415688696726
3788759,Scotland,Draw,0.5180722891566265,0.7111742424242424
3788764,Germany,Win,0.3869346733668342,0.6691772885283893
3788764,Portugal,Loss,0.5689655172413793,0.4782608695652174
3788772,Czech Republic,Loss,0.5804597701149425,0.617828773168579
3788772,England,Win,0.43564356435643564,0.6217277486910995
3794686,Croatia,Loss,0.46382978723404256,0.48278443113772457
3794686,Spain,Win,0.3944099378881988,0.5627435697583788
3794688,England,Win,0.4975609756097561,0.7215282880235121
3794688,Germany,Loss,0.3761467889908257,0.7249495628782784
3795109,Czech Republic,Loss,0.45416666666666666,0.51954513148543
3795109,Denmark,Win,0.5130890052356021,0.5719591457753017
3795220,Italy,Draw,0.4734042553191489,0.48934356351236147
3795220,Spain,Draw,0.4035608308605341,0.5688578773411679
3802795,Paris Saint-Germain,Win,0.43911439114391143,0.5664172123479888
3802795,Rennes,Loss,0.45652173913043476,0.48717948717948717
3802805,OGC Nice,Win,0.5202020202020202,0.615849563465413
3802805,Paris Saint-Germain,Loss,0.4279475982532751,0.5329341317365269
3802902,Marseille,Draw,0.42452830188679247,0.6014784946236559
3802902,Paris Saint-Germain,Draw,0.38,0.5927960927960928
3813265,East Bengal,Draw,0.5202702702702703,0.34067796610169493
3813265,Mumbai City,Draw,0.5057471264367817,0.6196610169491525
3813272,Goa,Draw,0.47549019607843135,0.6622418879056047
3813272,Hyderabad,Draw,0.5426829268292683,0.5303225806451612
3813274,Bengaluru,Loss,0.5845070422535211,0.4457831325301205
3813274,Mumbai City,Win,0.4024390243902439,0.6006493506493507
3813277,Hyderabad,Win,0.5272727272727272,0.45871559633027525
3813277,Mumbai City,Loss,0.4780701754385965,0.660105980317941
3813281,ATK Mohun Bagan,Draw,0.41784037558685444,0.5776458951533135
3813281,Chennaiyin,Draw,0.4855769230769231,0.5980015372790162
3813282,Kerala Blasters,Win,0.4025157232704403,0.4639905548996458
3813282,Mumbai City,Loss,0.5043478260869565,0.6059001512859304
3813284,Jamshedpur,Loss,0.5168539325842697,0.5216473072861668
3813284,Mumbai City,Win,0.5077720207253886,0.3322734499205087
3813286,Chennaiyin,Loss,0.5384615384615384,0.5334174022698613
3813286,Mumbai City,Win,0.4911660777385159,0.729343220338983
3813291,ATK Mohun Bagan,Win,0.4752475247524752,0.6499595796281326
3813291,East Bengal,Loss,0.4646017699115044,0.7033660589060309
3813299,Bengaluru,Loss,0.42105263157894735,0.44658493870402804
3813299,Hyderabad,Win,0.5355450236966824,0.528052805280528
3813300,Kerala Blasters,Win,0.5387755102040817,0.5946153846153847
3813300,Odisha,Loss,0.5979899497487438,0.5948434622467772
3813304,East Bengal,Draw,0.547486033519553,0.3053977272727273
3813304,Hyderabad,Draw,0.5035460992907801,0.6697923643670463
3813307,Bengaluru,Draw,0.4713114754098361,0.5562231759656653
3813307,Jamshedpur,Draw,0.4779874213836478,0.4516574585635359
3813308,Goa,Draw,0.3510204081632653,0.7141009055627425
3813308,Odisha,Draw,0.49528301886792453,0.36736641221374045
3813309,Chennaiyin,Win,0.5192307692307693,0.3647711511789182
3813309,Hyderabad,Loss,0.49372384937238495,0.4790764790764791
3813310,East Bengal,Draw,0.41830065359477125,0.4660493827160494
3813310,Kerala Blasters,Draw,0.47863247863247865,0.6653171390013495
3813317,East Bengal,Loss,0.5300546448087432,0.5973904939422181
3813317,Odisha,Win,0.45348837209302323,0.38253477588871715
3813318,Mumbai City,Draw,0.39763779527559057,0.616562282533055
3813318,NorthEast United,Draw,0.445859872611465,0.4114713216957606
3817851,Kerala Blasters,Win,0.4492753623188406,0.5279593318809005
3817851,Odisha,Loss,0.49572649572649574,0.48650858544562553
3817854,ATK Mohun Bagan,Win,0.4521276595744681,0.574757281553398
3817854,Bengaluru,Loss,0.4852941176470588,0.5337423312883436
3817859,Jamshedpur,Win,0.47029702970297027,0.49236192714453586
3817859,NorthEast United,Loss,0.3526570048309179,0.5315555555555556
3817864,ATK Mohun Bagan,Draw,0.5373831775700935,0.5180722891566265
3817864,Mumbai City,Draw,0.425,0.5759438103599649
3817866,Kerala Blasters,Win,0.5,0.43112244897959184
3817866,Mumbai City,Loss,0.45726495726495725,0.6287944492627927
3817872,Bengaluru,Win,0.4700460829493088,0.5045372050816697
3817872,Odisha,Loss,0.43147208121827413,0.5723684210526315
3817883,Bengaluru,Win,0.4585365853658537,0.5004476275738585
3817883,Jamshedpur,Loss,0.49714285714285716,0.5294117647058824
3817885,East Bengal,Loss,0.49444444444444446,0.5932377049180327
3817885,Mumbai City,Win,0.5833333333333334,0.5373376623376623
3817892,ATK Mohun Bagan,Draw,0.46613545816733065,0.6017229953611664
3817892,Odisha,Draw,0.453416149068323,0.5150537634408602
3817894,Goa,Draw,0.38223938223938225,0.611353711790393
3817894,Odisha,Draw,0.46629213483146065,0.4800531914893617
3817897,Hyderabad,Win,0.55,0.5822401614530777
3817897,Kerala Blasters,Loss,0.4808743169398907,0.5834018077239113
3817901,Jamshedpur,Win,0.573170731707317,0.44233576642335765
3817901,Mumbai City,Loss,0.46551724137931033,0.5768976897689769
3817902,East Bengal,Loss,0.46534653465346537,0.5948352626892253
3817902,Kerala Blasters,Win,0.4807692307692308,0.5409691629955947
3825563,Atlético Madrid,Win,0.5191489361702127,0.5343633457645178
3825563,Las Palmas,Loss,0.40963855421686746,0.5125324114088159
3825582,Real Betis,Win,0.48026315789473684,0.5133037694013304
3825582,Real Sociedad,Loss,0.5384615384615384,0.592114208021754
3825584,Granada,Loss,0.5808080808080808,0.5136986301369864
3825584,Villarreal,Win,0.41624365482233505,0.46017699115044247
3825586,Eibar,Draw,0.47804878048780486,0.492725509214355
3825586,Málaga,Draw,0.5521739130434783,0.5751004016064257
3825596,RC Deportivo La Coruña,Loss,0.516245487364621,0.6001287830006439
3825596,Sporting Gijón,Win,0.42391304347826086,0.5356773526370218
3825600,Málaga,Loss,0.5595238095238095,0.6068027210884354
3825600,Villarreal,Win,0.4166666666666667,0.50390625
3825607,Atlético Madrid,Loss,0.46875,0.6198563030698889
3825607,Villarreal,Win,0.45217391304347826,0.6161812297734628
3825608,Celta Vigo,Draw,0.3841059602649007,0.5704506560182544
3825608,Eibar,Draw,0.4854368932038835,0.4708423326133909
3825610,Real Betis,Win,0.4010152284263959,0.35512510088781274
3825610,Sporting Gijón,Loss,0.4979919678714859,0.6245210727969349
3825613,Celta Vigo,Draw,0.39792387543252594,0.5078787878787879
3825613,Getafe,Draw,0.5681818181818182,0.45901639344262296
3825615,Espanyol,Loss,0.42570281124497994,0.5971267957526546
3825615,Sporting Gijón,Win,0.45320197044334976,0.6195899772209568
3825618,Eibar,Win,0.5247524752475248,0.4577114427860697
3825618,Las Palmas,Loss,0.4188679245283019,0.5594170403587444
3825623,Málaga,Loss,0.5144230769230769,0.5397350993377483
3825623,Valencia,Win,0.5550239234449761,0.48996913580246915
3825625,Levante UD,Loss,0.5147679324894515,0.5869037995149555
3825625,Real Madrid,Win,0.5129151291512916,0.5351862803075104
3825634,Granada,Draw,0.5228426395939086,0.324974924774323
3825634,Real Betis,Draw,0.42616033755274263,0.5258379888268156
3825636,Málaga,Win,0.5020576131687243,0.6192250372578242
3825636,RC Deportivo La Coruña,Loss,0.5224489795918368,0.5544989027066569
3825639,Las Palmas,Draw,0.5363636363636364,0.6194427978660344
3825639,Villarreal,Draw,0.5270935960591133,0.5651785714285714
3825644,Celta Vigo,Win,0.3888888888888889,0.4336917562724014
3825644,Real Sociedad,Loss,0.5076142131979695,0.467204843592331
3825652,Las Palmas,Win,0.46846846846846846,0.4980544747081712
3825652,Real Sociedad,Loss,0.596958174904943,0.549276361130255
3825654,Celta Vigo,Loss,0.41304347826086957,0.484984984984985
3825654,Valencia,Win,0.47904191616766467,0.3459335624284078
3825657,Málaga,Loss,0.45662100456621,0.6201492537313433
3825657,Real Betis,Win,0.5248618784530387,0.4685598377281947
3825659,Athletic Club,Win,0.4,0.4894859813084112
3825659,Espanyol,Loss,0.4951923076923077,0.5564373897707231
3825662,Celta Vigo,Loss,0.3861788617886179,0.6157929661579297
3825662,RC Deportivo La Coruña,Win,0.4388888888888889,0.5290322580645161
3825663,Espanyol,Win,0.48223350253807107,0.5228480340063762
3825663,Málaga,Loss,0.46218487394957986,0.5839260312944523
3825664,Real Sociedad,Win,0.5405405405405406,0.5649054142204827
3825664,Sevilla,Loss,0.5482233502538071,0.5493387589013224
3825668,Levante UD,Win,0.4563106796116505,0.421608448415922
3825668,Sporting Gijón,Loss,0.44,0.5972644376899696
3825686,Athletic Club,Draw,0.49504950495049505,0.5732177263969171
3825686,Málaga,Draw,0.5212355212355212,0.6275395033860045
3825687,Espanyol,Draw,0.49159663865546216,0.5644310474755087
3825687,Levante UD,Draw,0.4272300469483568,0.33152173913043476
3825696,Málaga,Win,0.5474137931034483,0.5045685279187817
3825696,Rayo Vallecano,Loss,0.5375494071146245,0.49953746530989823
3825702,Real Sociedad,Loss,0.5288135593220339,0.5216710182767624
3825702,Villarreal,Win,0.425,0.48083941605839414
3825713,Valencia,Loss,0.5120772946859904,0.6198003327787022
3825713,Villarreal,Win,0.49074074074074076,0.6229007633587786
3825716,Rayo Vallecano,Draw,0.5652173913043478,0.3671444321940463
3825716,Real Sociedad,Draw,0.48878923766816146,0.47555129434324067
3825725,Getafe,Win,0.5818965517241379,0.5095087163232963
3825725,Real Betis,Loss,0.48514851485148514,0.494902687673772
3825733,Málaga,Loss,0.4723618090452261,0.5444664031620553
3825733,Sevilla,Win,0.4611872146118721,0.552366175329713
3825735,Real Betis,Draw,0.5176991150442478,0.5698461538461539
3825735,Villarreal,Draw,0.47863247863247865,0.6221322537112011
3825744,Espanyol,Draw,0.504950495049505,0.5616776315789473
3825744,Villarreal,Draw,0.4979253112033195,0.6252602359472589
3825745,RC Deportivo La Coruña,Draw,0.46638655462184875,0.5079239302694136
3825745,Valencia,Draw,0.4728682170542636,0.523312456506611
3825751,Athletic Club,Win,0.4517766497461929,0.5202369200394866
3825751,Getafe,Loss,0.5152838427947598,0.6004319654427646
3825758,RC Deportivo La Coruña,Draw,0.4641350210970464,0.536
3825758,Rayo Vallecano,Draw,0.514018691588785,0.5076628352490421
3825766,Real Betis,Win,0.6142131979695431,0.5723140495867769
3825766,Valencia,Loss,0.5818181818181818,0.5301837270341208
3825768,Rayo Vallecano,Draw,0.525691699604743,0.6335697399527187
3825768,Sporting Gijón,Draw,0.5340909090909091,0.5340909090909091
3825770,Athletic Club,Loss,0.4215686274509804,0.6265876375952583
3825770,Real Madrid,Win,0.3888888888888889,0.47208931419457734
3825777,Getafe,Loss,0.5875,0.5584725536992841
3825777,Levante UD,Win,0.5282051282051282,0.44285714285714284
3825783,Athletic Club,Loss,0.40160642570281124,0.5700076511094109
3825783,Real Sociedad,Win,0.5700483091787439,0.4353448275862069
3825785,Málaga,Draw,0.5204081632653061,0.4867358708189158
3825785,Real Madrid,Draw,0.5450819672131147,0.48484848484848486
3825787,Atlético Madrid,Win,0.4662576687116564,0.4608247422680412
3825787,Real Madrid,Loss,0.5035460992907801,0.5673624288425048
3825800,Celta Vigo,Draw,0.45195729537366547,0.6405433646812957
3825800,Villarreal,Draw,0.3837837837837838,0.4877232142857143
3825802,Espanyol,Loss,0.4745098039215686,0.6575907590759076
3825802,Real Betis,Win,0.470873786407767,0.463898916967509
3825809,Granada,Loss,0.44298245614035087,0.6237154150197628
3825809,Real Betis,Win,0.5421052631578948,0.5837615621788284
3825815,Levante UD,Win,0.46184738955823296,0.5111308993766697
3825815,Valencia,Loss,0.5361702127659574,0.4585511575802838
3825826,Granada,Draw,0.45248868778280543,0.5549180327868852
3825826,Málaga,Draw,0.4928909952606635,0.5238879736408567
3825828,Atlético Madrid,Win,0.5091743119266054,0.41345365053322397
3825828,Espanyol,Loss,0.47345132743362833,0.5581039755351682
3825839,Sevilla,Loss,0.4431818181818182,0.5442321302193913
3825839,Sporting Gijón,Win,0.49583333333333335,0.5354523227383863
3825843,Málaga,Draw,0.49514563106796117,0.5812553740326741
3825843,Rayo Vallecano,Draw,0.4230769230769231,0.5283381364073007
3825847,Eibar,Draw,0.5707964601769911,0.53774385072095
3825847,RC Deportivo La Coruña,Draw,0.5127118644067796,0.5161048689138577
3825848,Eibar,Draw,0.5217391304347826,0.5061391541609823
3825848,Levante UD,Draw,0.5330396475770925,0.6660268714011516
3825849,Real Sociedad,Win,0.4933920704845815,0.48148148148148145
3825849,Valencia,Loss,0.37727272727272726,0.4737642585551331
3825851,RC Deportivo La Coruña,Win,0.47770700636942676,0.5117021276595745
3825851,Villarreal,Loss,0.3882783882783883,0.6672185430463576
3825859,Granada,Win,0.5052631578947369,0.5179786200194364
3825859,Las Palmas,Loss,0.3967611336032389,0.5770975056689343
3825861,Rayo Vallecano,Loss,0.5484949832775919,0.620327868852459
3825861,Real Sociedad,Win,0.45365853658536587,0.4312849162011173
3825866,Athletic Club,Draw,0.46551724137931033,0.5686440677966101
3825866,Las Palmas,Draw,0.46484375,0.6041025641025641
3825875,Real Sociedad,Draw,0.5128205128205128,0.5009369144284822
3825875,Villarreal,Draw,0.5077720207253886,0.5762273901808785
3825878,Atlético Madrid,Win,0.4973544973544973,0.5020491803278688
3825878,Rayo Vallecano,Loss,0.5830258302583026,0.5850480109739369
3825881,Espanyol,Draw,0.5531914893617021,0.49034749034749037
3825881,Granada,Draw,0.5079365079365079,0.5367965367965368
3825888,Las Palmas,Draw,0.4880952380952381,0.5757743362831859
3825888,Valencia,Draw,0.4427083333333333,0.44809228039041704
3825894,Getafe,Win,0.4742268041237113,0.4457034938621341
3825894,RC Deportivo La Coruña,Loss,0.5652173913043478,0.5478119935170178
3825901,Real Madrid,Win,0.3791469194312796,0.499390243902439
3825901,Valencia,Loss,0.4186991869918699,0.46001103143960287
3825902,Levante UD,Loss,0.4460093896713615,0.46682847896440127
3825902,Rayo Vallecano,Win,0.5101214574898786,0.5684803001876173
3825908,Eibar,Loss,0.5294117647058824,0.5677257525083612
3825908,Espanyol,Win,0.44144144144144143,0.4164687252573238
3827337,Jamshedpur,Loss,0.54,0.5125408942202835
3827337,Kerala Blasters,Win,0.44776119402985076,0.5455580865603644
3829415,Bastia,Win,0.5246636771300448,0.5146048109965635
3829415,Rennes,Loss,0.5539906103286385,0.6924355777223608
3829418,Guingamp,Loss,0.5504587155963303,0.5515463917525774
3829418,Nantes,Win,0.5703125,0.4959893048128342
3829421,Saint-Étienne,Loss,0.532,0.6889952153110048
3829421,Toulouse,Win,0.46846846846846846,0.46172441579371476
3829425,Angers,Draw,0.5296442687747036,0.47200566973777464
3829425,Nantes,Draw,0.4609375,0.620713305898491
3829426,Guingamp,Loss,0.47058823529411764,0.43013365735115433
3829426,Lyon,Win,0.48945147679324896,0.43847722637661457
3829428,Caen,Win,0.5236220472440944,0.4241935483870968
3829428,Toulouse,Loss,0.39649122807017545,0.5112328767123288
3829431,Bastia,Draw,0.5280373831775701,0.38949671772428884
3829431,Lorient,Draw,0.4392523364485981,0.6710114702815433
3829435,Lyon,Loss,0.4389312977099237,0.5121293800539084
3829435,Rennes,Win,0.47333333333333333,0.6388888888888888
3829437,Angers,Win,0.5806451612903226,0.25240384615384615
3829437,Gazélec Ajaccio,Loss,0.4758364312267658,0.5714285714285714
3829438,Caen,Loss,0.5129533678756477,0.441432720232333
3829438,OGC Nice,Win,0.3803921568627451,0.526709935097354
3829444,Caen,Loss,0.48677248677248675,0.45374449339207046
3829444,Lyon,Win,0.44782608695652176,0.4826254826254826
3829446,Montpellier,Draw,0.5547169811320755,0.44298245614035087
3829446,Troyes,Draw,0.5618556701030928,0.5162708883025505
3829453,Bordeaux,Draw,0.5028571428571429,0.5472972972972973
3829453,Paris Saint-Germain,Draw,0.4051094890510949,0.4862981885740827
3829454,Lille,Draw,0.5681818181818182,0.5950118764845606
3829454,Lyon,Draw,0.5220883534136547,0.47644683714670255
3829456,Angers,Loss,0.5393700787401575,0.4726810673443456
3829456,Lorient,Win,0.5131086142322098,0.5576230492196879
3829457,Montpellier,Loss,0.4911504424778761,0.576103500761035
3829457,Saint-Étienne,Win,0.5272727272727272,0.5416666666666666
3829468,Gazélec Ajaccio,Loss,0.4411764705882353,0.49187432286023836
3829468,Guingamp,Win,0.5057034220532319,0.5952525867315885
3829479,Caen,Loss,0.5714285714285714,0.6339285714285714
3829479,Lorient,Win,0.516260162601626,0.4649859943977591
3829506,Guingamp,Draw,0.569060773480663,0.5
3829506,Lille,Draw,0.502127659574468,0.7053140096618358
3829513,Caen,Loss,0.5433962264150943,0.5821138211382114
3829513,Nantes,Win,0.5800865800865801,0.432258064516129
3829515,Bastia,Loss,0.456,0.5346666666666666
3829515,Montpellier,Win,0.36666666666666664,0.5890034364261169
3829516,Lorient,Draw,0.5381526104417671,0.5535465924895688
3829516,Rennes,Draw,0.4728682170542636,0.6325802615933412
3829520,AS Monaco,Win,0.48660714285714285,0.4591049382716049
3829520,Stade de Reims,Loss,0.5060240963855421,0.5967252880533657
3829521,Bordeaux,Win,0.5207547169811321,0.568
3829521,Troyes,Loss,0.45539906103286387,0.5273708558211256
3835332,Netherlands Women's,Win,0.5023923444976076,0.6187290969899666
3835332,Portugal Women's,Loss,0.5375722543352601,0.4479166666666667
3835334,Iceland Women's,Draw,0.5098039215686274,0.40929535232383807
3835334,Italy Women's,Draw,0.6092436974789915,0.634965034965035
3835337,Denmark Women's,Loss,0.43037974683544306,0.41219158200290273
3835337,Spain Women's,Win,0.4784172661870504,0.6418115279048491
3837839,Paris Saint-Germain,Draw,0.39183673469387753,0.5812124016658954
3837839,Stade de Reims,Draw,0.4585152838427948,0.47745358090185674
3837918,Paris Saint-Germain,Loss,0.37083333333333335,0.5929471032745592
3837918,Rennes,Win,0.47738693467336685,0.6645569620253164
3837947,Lens,Loss,0.4186046511627907,0.6816479400749064
3837947,Paris Saint-Germain,Win,0.3694581280788177,0.6371965185524507
3844384,England Women's,Win,0.5338983050847458,0.6612244897959184
3844384,Spain Women's,Loss,0.49645390070921985,0.5463541666666667
3845507,France Women's,Loss,0.5333333333333333,0.5987460815047022
3845507,Germany Women's,Win,0.5520361990950227,0.4966887417218543
3847567,England Women's,Win,0.5,0.6397562833206397
3847567,Germany Women's,Loss,0.5254901960784314,0.4696969696969697
3857257,Australia,Win,0.47619047619047616,0.46799116997792495
3857257,Denmark,Loss,0.4812286689419795,0.6331184928111055
3857270,Portugal,Win,0.4298642533936652,0.4737752161383285
3857270,Uruguay,Loss,0.398989898989899,0.6443202979515829
3857272,England,Draw,0.45495495495495497,0.7040942928039702
3857272,United States,Draw,0.5076142131979695,0.6106333072713057
3857275,France,Loss,0.4067796610169492,0.5885193133047211
3857275,Tunisia,Win,0.5297619047619048,0.7243523316062176
3857278,Iran,Loss,0.5271966527196653,0.6174496644295302
3857278,United States,Win,0.484,0.5585215605749486
3857287,South Korea,Draw,0.5210526315789473,0.6116352201257862
3857287,Uruguay,Draw,0.42290748898678415,0.6728316326530612
3857289,Argentina,Win,0.484304932735426,0.6536277602523659
3857289,Mexico,Loss,0.5588235294117647,0.6237623762376238
3857293,Ghana,Loss,0.4458874458874459,0.679136690647482
3857293,Uruguay,Win,0.49038461538461536,0.6406995230524642
3857297,Poland,Win,0.423841059602649,0.5109070034443168
3857297,Saudi Arabia,Loss,0.5481171548117155,0.625154130702836
3857299,Ghana,Win,0.6164383561643836,0.659957627118644
3857299,South Korea,Loss,0.528,0.7248645394340758
3857301,Qatar,Loss,0.45794392523364486,0.5874403815580286
3857301,Senegal,Win,0.5527426160337553,0.6715561224489796
3869117,Netherlands,Win,0.5048076923076923,0.6471103327495622
3869117,United States,Loss,0.3870967741935484,0.562894887995405
3869118,England,Win,0.5,0.5711098717233687
3869118,Senegal,Loss,0.4861878453038674,0.647329650092081
3869219,Croatia,Draw,0.42724458204334365,0.5856668248694826
3869219,Japan,Draw,0.46215139442231074,0.7135450421257291
3869486,Morocco,Win,0.48299319727891155,0.441726618705036
3869486,Portugal,Loss,0.35766423357664234,0.6866336633663367
3869684,Croatia,Win,0.43601895734597157,0.6831275720164609
3869684,Morocco,Loss,0.5120772946859904,0.5255878284923928
3877060,Inter Miami,Win,0.5228426395939086,0.6754966887417219
3877060,New York Red Bulls,Loss,0.4342857142857143,0.6154949784791965
3877072,Inter Miami,Draw,0.33203125,0.6669811320754717
3877072,Nashville SC,Draw,0.4014084507042254,0.526775956284153
3877090,Inter Miami,Win,0.37988826815642457,0.5284306292645944
3877090,LAFC,Loss,0.46534653465346537,0.5325396825396825
3877115,Inter Miami,Win,0.3614457831325301,0.5492175668854115
3877115,Toronto FC,Loss,0.375,0.47985865724381627
3877194,Charlotte,Win,0.5085714285714286,0.4159132007233273
3877194,Inter Miami,Loss,0.36018957345971564,0.49063231850117095
3878541,AS Roma,Draw,0.3381294964028777,0.4570751924215512
3878541,Hellas Verona,Draw,0.43956043956043955,0.3811230585424134
3878551,AC Milan,Win,0.5286343612334802,0.4558599695585997
3878551,Empoli,Loss,0.49321266968325794,0.4792691496837667
3878555,AS Roma,Win,0.44129554655870445,0.49498525073746313
3878555,Juventus,Loss,0.41420118343195267,0.6477732793522267
3878556,Fiorentina,Loss,0.47391304347826085,0.8058095750403442
3878556,Torino,Win,0.611764705882353,0.6566332218506131
3878592,Fiorentina,Win,0.3942307692307692,0.511023622047244
3878592,Genoa,Loss,0.5822222222222222,0.7010526315789474
3878595,Lazio,Win,0.5142857142857142,0.6352159468438539
3878595,Udinese,Loss,0.5277777777777778,0.4681684622918707
3878596,Hellas Verona,Draw,0.5408163265306123,0.5758293838862559
3878596,Torino,Draw,0.3613861386138614,0.7115544472152951
3878597,Empoli,Draw,0.45739910313901344,0.4326241134751773
3878597,Napoli,Draw,0.4557377049180328,0.4901185770750988
3878599,Atalanta,Draw,0.5517241379310345,0.4956896551724138
3878599,Sassuolo,Draw,0.47555555555555556,0.5390211640211641
3878600,AC Milan,Loss,0.5852534562211982,0.4483648881239243
3878600,Inter Milan,Win,0.5409090909090909,0.4334841628959276
3878602,AC Milan,Win,0.5291666666666667,0.43305029392553884
3878602,Palermo,Loss,0.5643564356435643,0.41962077493816985
3878603,Empoli,Win,0.3795918367346939,0.5160642570281124
3878603,Udinese,Loss,0.4950980392156863,0.5614194722474978
3878610,Atalanta,Draw,0.6,0.413884007029877
3878610,Hellas Verona,Draw,0.4696969696969697,0.47310756972111556
3878611,Chievo,Loss,0.5089820359281437,0.43644444444444447
3878611,Inter Milan,Win,0.5215311004784688,0.4886113152094049
3879546,Atalanta,Win,0.525691699604743,0.4001354096140826
3879546,Empoli,Loss,0.328125,0.5263157894736842
3879549,AC Milan,Loss,0.47959183673469385,0.457807953443259
3879549,Genoa,Win,0.5091743119266054,0.6164725457570716
3879554,Palermo,Loss,0.502127659574468,0.6761768901569187
3879554,Torino,Win,0.3991031390134529,0.6933235509904622
3879557,Chievo,Draw,0.46502057613168724,0.5163398692810458
3879557,Hellas Verona,Draw,0.5223214285714286,0.6696944673823286
3879569,Bologna,Loss,0.39194139194139194,0.5164348925410872
3879569,Palermo,Win,0.5270935960591133,0.5662063363119415
3879589,Carpi,Loss,0.5797101449275363,0.4625246548323471
3879589,Frosinone,Win,0.514018691588785,0.5786852589641435
3879590,Genoa,Draw,0.49282296650717705,0.6837481698389458
3879590,Torino,Draw,0.49074074074074076,0.5953372189841799
3879591,Juventus,Loss,0.48854961832061067,0.5646842427958307
3879591,Sassuolo,Win,0.5517241379310345,0.44908350305498984
3879596,Empoli,Draw,0.36796536796536794,0.5102932002495322
3879596,Sampdoria,Draw,0.5,0.47785714285714287
3879601,Atalanta,Loss,0.4533333333333333,0.5669577874818049
3879601,Bologna,Win,0.4801762114537445,0.4176182707993475
3879605,Empoli,Win,0.42290748898678415,0.4332587621178225
3879605,Palermo,Loss,0.46586345381526106,0.5550493545937737
3879606,Chievo,Draw,0.5390625,0.4691270404542229
3879606,Sampdoria,Draw,0.53125,0.45558739255014324
3879619,Genoa,Win,0.5025380710659898,0.6151111111111112
3879619,Sassuolo,Loss,0.44715447154471544,0.5600292825768668
3879622,Carpi,Loss,0.5875,0.5881870385561936
3879622,Chievo,Win,0.5144230769230769,0.47586872586872586
3879625,Sampdoria,Loss,0.3895131086142322,0.496045197740113
3879625,Udinese,Win,0.5560538116591929,0.4972477064220184
3879631,Chievo,Loss,0.5088495575221239,0.37316017316017314
3879631,Udinese,Win,0.48760330578512395,0.5362997658079626
3879635,Inter Milan,Loss,0.49295774647887325,0.5209665955934613
3879635,Napoli,Win,0.4305555555555556,0.5557053009883198
3879637,Juventus,Win,0.515625,0.5368814192343604
3879637,Lazio,Loss,0.5502008032128514,0.6820175438596491
3879640,Chievo,Win,0.5023041474654378,0.4850187265917603
3879640,Frosinone,Loss,0.5327102803738317,0.526369168356998
3879645,Bologna,Win,0.4607329842931937,0.3683127572016461
3879645,Napoli,Loss,0.4271186440677966,0.5482307319437713
3879650,Carpi,Loss,0.5754716981132075,0.4942932396839333
3879650,Empoli,Win,0.41,0.5219650448748229
3879655,Lazio,Draw,0.48616600790513836,0.5991535671100363
3879655,Sampdoria,Draw,0.49514563106796117,0.44862155388471175
3879663,Hellas Verona,Draw,0.4649122807017544,0.5512118842845973
3879663,Sassuolo,Draw,0.5551181102362205,0.4748102139406487
3879669,Napoli,Win,0.3770491803278688,0.5588865096359743
3879669,Torino,Loss,0.3641304347826087,0.6514195583596214
3879674,AC Milan,Loss,0.5104166666666666,0.6204033214709371
3879674,Bologna,Win,0.4881516587677725,0.475020475020475
3879681,Inter Milan,Loss,0.4864864864864865,0.4320388349514563
3879681,Sassuolo,Win,0.4864864864864865,0.3513770180436847
3879689,Carpi,Win,0.5052631578947369,0.46110484780157834
3879689,Sampdoria,Loss,0.4460431654676259,0.5296187683284458
3879690,AC Milan,Win,0.5771428571428572,0.45164835164835165
3879690,Fiorentina,Loss,0.43014705882352944,0.756596661281637
3879697,Atalanta,Draw,0.49173553719008267,0.5438448566610455
3879697,Frosinone,Draw,0.5219298245614035,0.45670789724072314
3879698,AC Milan,Draw,0.5380710659898477,0.5236768802228412
3879698,Empoli,Draw,0.39662447257383965,0.5296108291032149
3879712,AC Milan,Win,0.5381165919282511,0.5245901639344263
3879712,Inter Milan,Loss,0.5410628019323671,0.6091205211726385
3879717,AS Roma,Win,0.4808510638297872,0.560478199718706
3879717,Sassuolo,Loss,0.5357142857142857,0.5334370139968896
3879722,Atalanta,Loss,0.36796536796536794,0.5901234567901235
3879722,Hellas Verona,Win,0.46747967479674796,0.5923623445825933
3879727,Genoa,Draw,0.4110169491525424,0.6247049567269867
3879727,Lazio,Draw,0.45714285714285713,0.4778156996587031
3879728,Bologna,Draw,0.5394190871369294,0.44096728307254623
3879728,Fiorentina,Draw,0.48132780082987553,0.6744336569579288
3879732,Chievo,Win,0.4507042253521127,0.6284518828451883
3879732,Torino,Loss,0.5078125,0.6827685652487383
3879735,Atalanta,Draw,0.48148148148148145,0.3691460055096419
